kdcab|nama_cabang|shop|nama_toko|stock_14_20131352|stock_20_20131352|stock_14_20131353|stock_20_20131353|stock_14_20131354|stock_20_20131354|sales_qty_20131352|sales_qty_20131353|sales_qty_20131354
G245|PONTIANAK|T7XN|LINTAS BALAI KARANGAN|0|0|0|0|0|0|19|31|40
G245|PONTIANAK|T8BM|PRAMUKA SANDAI NO.48|0|0|0|0|0|0|18|16|24
G245|PONTIANAK|T8F8|ENTIKONG|0|0|0|0|0|0|12|22|19
G245|PONTIANAK|T8L1|PALOAN|0|0|0|0|0|0|18|22|26
G245|PONTIANAK|T8OV|LEDO SUBAH|0|0|0|0|0|0|0|4|6
G245|PONTIANAK|T8PK|DAENG MANAMBON|0|0|0|0|0|0|10|14|26
G245|PONTIANAK|T8X2|ADI SUCIPTO KM 17|0|0|0|0|0|0|4|4|14
G245|PONTIANAK|T8ZA|JERORA|0|0|0|0|0|0|12|21|22
G245|PONTIANAK|T8ZD|SEKURA|0|0|0|0|0|0|13|26|34
G245|PONTIANAK|T93R|TELUK KERAMAT 36|0|0|0|0|0|0|14|24|28
G245|PONTIANAK|T9G8|LINTAS MELAWI|0|0|0|0|0|0|19|25|25
G245|PONTIANAK|T9JT|BALAI PINANG|0|0|0|0|0|0|7|20|32
G245|PONTIANAK|T9MY|SUNGAI RENGAS 1-2|0|0|0|0|0|0|12|19|28
G245|PONTIANAK|T9S6|RAYA PROVINSI|0|0|0|0|0|0|20|13|20
G245|PONTIANAK|T9SE|PARIT HAJI MUKSIN|0|0|0|0|0|0|14|15|36
G245|PONTIANAK|T9TD|A.YANI KETAPANG|0|0|0|0|0|0|39|38|40
G245|PONTIANAK|T9TV|MENSERE 59|0|0|0|0|0|0|3|17|19
G245|PONTIANAK|T9ZQ|PURNAMA|0|0|0|0|0|0|14|20|27
G245|PONTIANAK|TA0L|RAYA JUNGKAT|0|0|0|0|0|0|17|13|25
G245|PONTIANAK|TA3M|PEMAHAN|0|0|0|0|0|0|16|25|22
G245|PONTIANAK|TAD6|LINTAS KENDAWANGAN 78|0|0|0|0|0|0|9|12|14
G245|PONTIANAK|TAEK|KARYA BAKTI MELIAU|0|0|0|0|0|0|37|46|40
G245|PONTIANAK|TAIF|IRIAN SEKADAU|0|0|0|0|0|0|53|38|51
G245|PONTIANAK|TALI|ACHMAD DAHLAN|0|0|0|0|0|0|18|23|36
G245|PONTIANAK|TAPD|PARIT HAJI HUSIN II-3|0|0|0|0|0|0|7|21|35
G245|PONTIANAK|TATC|BATU LAYANG|0|0|0|0|0|0|3|12|24
G245|PONTIANAK|TATH|PEMBANGUNAN 4-5|0|0|0|0|0|0|12|15|25
G245|PONTIANAK|TAVL|ADI SUCIPTO KM 11|0|0|0|0|0|0|18|25|32
G245|PONTIANAK|TAVR|SIMPANG NANGA PINOH NO.30|0|0|0|0|0|0|17|18|18
G245|PONTIANAK|TAWS|RADEN KUSNO|0|0|0|0|0|0|19|25|26
G245|PONTIANAK|TAZZ|PROKLAMASI SANGGAU|0|0|0|0|0|0|11|10|19
G245|PONTIANAK|TB1S|PRAMUKA SANDAI|0|0|0|0|0|0|7|17|22
G245|PONTIANAK|TB2Y|MT HARYONO|0|0|0|0|0|0|28|28|35
G245|PONTIANAK|TB6H|SUNGAI BAKAU KECIL|0|0|0|0|0|0|8|9|18
G245|PONTIANAK|TBBV|TRANS KALIMANTAN KM 13|0|0|0|0|0|0|16|16|16
G245|PONTIANAK|TBE4|HUSEIN HAMZAH|0|0|0|0|0|0|6|15|36
G245|PONTIANAK|TBJJ|WAJOK MEMPAWAH|0|0|0|0|0|0|13|19|46
G245|PONTIANAK|TBKM|JENDRAL SUDIRMAN 17|0|0|0|0|0|0|17|30|30
G245|PONTIANAK|TBRV|BATU BUIL|0|0|0|0|0|0|13|23|25
G245|PONTIANAK|TBUH|K.H MUHAMAD SAID|0|0|0|0|0|0|12|21|26
G245|PONTIANAK|TBW6|PERDAMAIAN|0|0|0|0|0|0|7|20|30
G245|PONTIANAK|TBXU|TANJUNG NIAGA|0|0|0|0|0|0|24|33|29
G245|PONTIANAK|TC4D|SINTANG NANGA PINOH|0|0|0|0|0|0|8|8|9
G245|PONTIANAK|TC5D|KUALA SINGKAWANG|0|0|0|0|0|0|6|13|11
G245|PONTIANAK|TCCG|RAYA PENIRAMAN|0|0|0|0|0|0|4|6|13
G245|PONTIANAK|TCDQ|TANJUNG PURA|0|0|0|0|0|0|6|19|20
G245|PONTIANAK|TCEI|RAYA GALING|0|0|0|0|0|0|12|7|19
G245|PONTIANAK|TCGJ|YOHANA GODANG|0|0|0|0|0|0|20|18|27
G245|PONTIANAK|TCJZ|SIMPANG PANDAN|0|0|0|0|0|0|15|18|23
G245|PONTIANAK|TCNR|DARMA PUTRA|0|0|0|0|0|0|24|13|15
G245|PONTIANAK|TCR1|RAYA SINTANG KM.7|0|0|0|0|0|0|12|16|28
G245|PONTIANAK|TCRS|SUNGAI PINYUH ANJONGAN|0|0|0|0|0|0|10|17|22
G245|PONTIANAK|TCXE|RAYA NGABANG KM.6|0|0|0|0|0|0|4|16|17
G245|PONTIANAK|TCZT|FRESH A.YANI 7|0|0|0|0|0|0|3|7|13
G245|PONTIANAK|TCZU|LINGKAR GALING|0|0|0|0|0|0|7|12|23
G245|PONTIANAK|TD7S|S PARMAN SINTANG|0|0|0|0|0|0|20|17|21
G245|PONTIANAK|TD9E|TIGA BERKAT|0|0|0|0|0|0|5|11|26
G245|PONTIANAK|TDFU|KUALA MEMPAWAH|0|0|0|0|0|0|7|17|11
G245|PONTIANAK|TDMH|AYANI 1|0|0|0|0|0|0|16|23|30
G245|PONTIANAK|TDPB|ENTIKONG II|0|0|0|0|0|0|3|7|11
G245|PONTIANAK|TDQ1|TANAH HITAM|0|0|0|0|0|0|5|12|17
G245|PONTIANAK|TDRA|PEMBANGUNAN SAMBAS|0|0|0|0|0|0|19|19|25
G245|PONTIANAK|TDTB|PARWASAL|0|0|0|0|0|0|12|22|37
G245|PONTIANAK|TDUL|SUNGAI RAYA BENGKAYANG|0|0|0|0|0|0|11|9|14
G245|PONTIANAK|TDVG|BATANG TARANG|0|0|0|0|0|0|6|9|22
G245|PONTIANAK|TDVZ|PANDAN SEMBUAT|0|0|0|0|0|0|25|28|28
G245|PONTIANAK|TDWL|NATAKUSUMA|0|0|0|0|0|0|5|23|35
G245|PONTIANAK|TDWU|WR SUPRATMAN PONTIANAK|0|0|0|0|0|0|18|20|33
G245|PONTIANAK|TDYM|RE MARTADINATA SANGGAU|0|0|0|0|0|0|14|10|25
G245|PONTIANAK|TE0D|SEBAWI|0|0|0|0|0|0|10|23|29
G245|PONTIANAK|TEIJ|BONTI SANGGAU|0|0|0|0|0|0|26|33|34
G245|PONTIANAK|TEJ9|KALIMANTAN SANDAI NO.14|0|0|0|0|0|0|9|16|22
G245|PONTIANAK|TELX|PAHLAWAN 23|0|0|0|0|0|0|6|10|29
G245|PONTIANAK|TEMY|PIMPINAN|0|0|0|0|0|0|15|16|31
G245|PONTIANAK|TEP7|SUNGAI RAYA NO.62|0|0|0|0|0|0|17|16|27
G245|PONTIANAK|TER7|PASIR PANJANG|0|0|0|0|0|0|16|18|25
G245|PONTIANAK|TESS|PEMBANGUNAN TAYAN|0|0|0|0|0|0|35|34|46
G245|PONTIANAK|TEXN|DR WAHIDIN 166|0|0|0|0|0|0|6|18|29
G245|PONTIANAK|TEXW|TERAJU TOBA 14|0|0|0|0|0|0|7|13|25
G245|PONTIANAK|TEXZ|GUSTI MAHMUD SITUT SKW|0|0|0|0|0|0|10|24|17
G245|PONTIANAK|TF1W|M.SAAD|0|0|0|0|0|0|19|22|28
G245|PONTIANAK|TF3L|TERMINAL SINTANG|0|0|0|0|0|0|23|21|24
G245|PONTIANAK|TF8M|A YANI 14|0|0|0|0|0|0|26|30|40
G245|PONTIANAK|TF9I|RAYA ENGKAHAN NO.24|0|0|0|0|0|0|11|15|11
G245|PONTIANAK|TFA0|OEVANG OERAY 3|0|0|0|0|0|0|28|22|26
G245|PONTIANAK|TFCW|SUNGAI DURI 71|0|0|0|0|0|0|7|10|28
G245|PONTIANAK|TFEM|ANJUNGAN MELANCAR|0|0|0|0|0|0|4|9|27
G245|PONTIANAK|TFLF|SUNGAI RAYA DALAM A2|0|0|0|0|0|0|27|32|35
G245|PONTIANAK|TFOQ|PAL 2 LANDAK|0|0|0|0|0|0|0|12|17
G245|PONTIANAK|TFR5|SEPAKAT II|0|0|0|0|0|0|0|1|15
G245|PONTIANAK|TFTB|SELAT PANJANG|0|0|0|0|0|0|3|13|23
G245|PONTIANAK|TFU7|RAYA SOSOK NO.33|0|0|0|0|0|0|21|27|34
G245|PONTIANAK|TFUZ|PADANG PASIR NO.29|0|0|0|0|0|0|9|14|33
G245|PONTIANAK|TFV2|PAL IX|0|0|0|0|0|0|7|14|26
G245|PONTIANAK|TFWL|PANGLIMA AIM 178|0|0|0|0|0|0|11|12|23
G245|PONTIANAK|TG4I|MT HARYONO KM 4|0|0|0|0|0|0|13|16|18
G245|PONTIANAK|TG4M|BALAI SEBUT|0|0|0|0|0|0|25|26|31
G245|PONTIANAK|TGD2|KENDAWANGAN KIRI|0|0|0|0|0|0|14|20|32
G245|PONTIANAK|TGMK|REFORMASI 7A|0|0|0|0|0|0|6|21|30
G245|PONTIANAK|TGQY|SEKADAU HILIR|0|0|0|0|0|0|10|14|24
G245|PONTIANAK|TGS4|SUNGAI LAUR|0|0|0|0|0|0|5|9|23
G245|PONTIANAK|TGSR|MAYOR ALIANYANG 503|0|0|0|0|0|0|5|14|24
G245|PONTIANAK|TH3M|FRESH GUSTI SITUT MAHMUD 8|0|0|0|0|0|0|11|23|21
G245|PONTIANAK|THBH|PANCASILA 8|0|0|0|0|0|0|9|15|20
G245|PONTIANAK|THCK|ENTIKONG 3|0|0|0|0|0|0|22|23|27
G245|PONTIANAK|THD0|PERDAMAIAN WAK GATTAK|0|0|0|0|0|0|13|11|10
G245|PONTIANAK|THHM|PERDANA|0|0|0|0|0|0|9|23|25
G245|PONTIANAK|THMH|PARIT HAJI HUSIN 1|0|0|0|0|0|0|15|21|35
G245|PONTIANAK|THOC|BEDUAI|0|0|0|0|0|0|12|16|27
G245|PONTIANAK|THP5|SEJAHTERA PEMANGKAT|0|0|0|0|0|0|6|9|13
G245|PONTIANAK|THQJ|SOSOK SANGGAU|0|0|0|0|0|0|17|27|38
G245|PONTIANAK|THS7|AMPERA|0|0|0|0|0|0|21|23|40
G245|PONTIANAK|THSK|SOSOK II|0|0|0|0|0|0|49|47|38
G245|PONTIANAK|THT8|NURUL HUDA|0|0|0|0|0|0|15|12|32
G245|PONTIANAK|THTD|RAYA SEGEDONG|0|0|0|0|0|0|20|19|43
G245|PONTIANAK|THW5|SANGGAU LEDO AURI|0|0|0|0|0|0|2|11|16
G245|PONTIANAK|THXD|YAM SABRAN|0|0|0|0|0|0|6|12|33
G245|PONTIANAK|THY7|LINTAS KALIMANTAN SEKADAU|0|0|0|0|0|0|14|17|22
G245|PONTIANAK|THZR|PROVINSI 4|0|0|0|0|0|0|23|21|27
G245|PONTIANAK|TI23|FRESH PANGLIMA AIM|0|0|0|0|0|0|15|32|43
G245|PONTIANAK|TI7W|PERUMNAS IV|0|0|0|0|0|0|9|14|24
G245|PONTIANAK|TI7X|SUNGAI PINYUH BARAT|0|0|0|0|0|0|19|21|28
G245|PONTIANAK|TI9K|MT HARYONO SINTANG|0|0|0|0|0|0|13|11|19
G245|PONTIANAK|TIFM|BASUKI RACHMAD|0|0|0|0|0|0|19|18|28
G245|PONTIANAK|TIGG|LINTAS MALENGGANG|0|0|0|0|0|0|36|33|28
G245|PONTIANAK|TIGU|SANGGAU LEDO 86|0|0|0|0|0|0|30|29|30
G245|PONTIANAK|TII2|HIJAS PONTIANAK|0|0|0|0|0|0|15|27|34
G245|PONTIANAK|TILT|MEKAR BARU|0|0|0|0|0|0|18|12|28
G245|PONTIANAK|TIM5|JENDRAL SUDIRMAN|0|0|0|0|0|0|11|25|33
G245|PONTIANAK|TIP8|DANAU SENTARUM|0|0|0|0|0|0|13|16|24
G245|PONTIANAK|TJBX|SARANG BURUNG KUALA|0|0|0|0|0|0|0|8|26
G245|PONTIANAK|TJD5|ISTANA JAYA 194|0|0|0|0|0|0|5|19|25
G245|PONTIANAK|TJET|A.YANI NO.7-8|0|0|0|0|0|0|17|26|35
G245|PONTIANAK|TJFK|TRANS KALIMANTAN|0|0|0|0|0|0|6|6|22
G245|PONTIANAK|TJIY|MERDEKA TIMUR|0|0|0|0|0|0|18|28|35
G245|PONTIANAK|TJYP|WONOBARU|0|0|0|0|0|0|1|7|9
G245|PONTIANAK|TJYS|SIANTAN HILIR|0|0|0|0|0|0|15|14|27
G245|PONTIANAK|TK7M|SUNGAI RAYA DALAM 701|0|0|0|0|0|0|20|25|36
G245|PONTIANAK|TKBE|TABRANI SAMBAS|0|0|0|0|0|0|11|17|31
G245|PONTIANAK|TKBF|A.YANI SINGKAWANG|0|0|0|0|0|0|11|13|16
G245|PONTIANAK|TKFN|RAYA PURUN|0|0|0|0|0|0|17|25|34
G245|PONTIANAK|TKH8|PRAMUKA|0|0|0|0|0|0|10|14|37
G245|PONTIANAK|TKKO|TABRANI AHMAD 995|0|0|0|0|0|0|18|35|49
G245|PONTIANAK|TKNU|TABRANI AHMAD NO.15|0|0|0|0|0|0|13|15|19
G245|PONTIANAK|TKPF|GADING PREMIER|0|0|0|0|0|0|10|21|28
G245|PONTIANAK|TKTR|MATANG SURI|0|0|0|0|0|0|11|18|25
G245|PONTIANAK|TKZA|RAYA TEBAS|0|0|0|0|0|0|23|26|34
G245|PONTIANAK|TL1O|H. YASIN|0|0|0|0|0|0|13|33|27
G245|PONTIANAK|TL4R|KHATULISTIWA|0|0|0|0|0|0|13|14|26
G245|PONTIANAK|TLBF|TANJUNG BATU|0|0|0|0|0|0|17|21|27
G245|PONTIANAK|TLDO|TANJUNG RAYA 375|0|0|0|0|0|0|22|14|34
G245|PONTIANAK|TLHP|GUSTI DJAFAR|0|0|0|0|0|0|50|41|40
G245|PONTIANAK|TLI9|EMPAONG|0|0|0|0|0|0|4|10|12
G245|PONTIANAK|TLLO|SUNGAI BELIUNG 409|0|0|0|0|0|0|36|23|22
G245|PONTIANAK|TLT4|MALINDO 330|0|0|0|0|0|0|1|8|18
G245|PONTIANAK|TLTJ|PERWIRA|0|0|0|0|0|0|25|33|32
G245|PONTIANAK|TLTR|PENITI KM 30|0|0|0|0|0|0|12|14|24
G245|PONTIANAK|TLWA|JUANG KM 3|0|0|0|0|0|0|35|31|36
G245|PONTIANAK|TLYL|TRANS KALIMANTAN SANDAI|0|0|0|0|0|0|11|12|16
G245|PONTIANAK|TM38|RAHADI USMAN|0|0|0|0|0|0|2|14|16
G245|PONTIANAK|TM6V|DUSUN KARYA|0|0|0|0|0|0|18|28|38
G245|PONTIANAK|TMAQ|ANJONGAN|0|0|0|0|0|0|15|13|19
G245|PONTIANAK|TMBL|AMBAWANG|0|0|0|0|0|0|12|12|19
G245|PONTIANAK|TMGM|HASANUDIN NO 122|0|0|0|0|0|0|6|11|16
G245|PONTIANAK|TMHK|AMPERA NO.104|0|0|0|0|0|0|12|21|25
G245|PONTIANAK|TMIQ|MANDOR|0|0|0|0|0|0|11|32|30
G245|PONTIANAK|TMKM|GM TAUFIK|0|0|0|0|0|0|18|15|20
G245|PONTIANAK|TMMP|KOM YOS SOEDARSO 18|0|0|0|0|0|0|10|25|32
G245|PONTIANAK|TMMY|AHMAD MARZUKI|0|0|0|0|0|0|25|26|42
G245|PONTIANAK|TMRA|SIMPANG AMPAR 573|0|0|0|0|0|0|24|12|31
G245|PONTIANAK|TMRR|MUJAHIDIN RAYA|0|0|0|0|0|0|19|17|28
G245|PONTIANAK|TMSX|ARTERI SUPADIO NO.77|0|0|0|0|0|0|7|10|27
G245|PONTIANAK|TMU3|TEBU 29|0|0|0|0|0|0|8|13|24
G245|PONTIANAK|TMUW|PALOH SAMBAS|0|0|0|0|0|0|13|17|20
G245|PONTIANAK|TMX2|SIMPANG PUNGGUR|0|0|0|0|0|0|10|10|28
G245|PONTIANAK|TMXO|GERAI KIRI|0|0|0|0|0|0|3|6|22
G245|PONTIANAK|TMZV|FRESH GAJAH MADA 70|0|0|0|0|0|0|23|36|49
G245|PONTIANAK|TN5Y|URAI BAWADI|0|0|0|0|0|0|13|16|29
G245|PONTIANAK|TN8R|BUDI UTOMO|0|0|0|0|0|0|10|19|39
G245|PONTIANAK|TNBT|TRANS KALIMANTAN TOBA|0|0|0|0|0|0|5|18|30
G245|PONTIANAK|TNCE|SIMPANG NANGA PINOH|0|0|0|0|0|0|12|20|26
G245|PONTIANAK|TNFT|PENDIDIKAN|0|0|0|0|0|0|21|33|39
G245|PONTIANAK|TNKJ|SUNGAI BARU|0|0|0|0|0|0|21|16|27
G245|PONTIANAK|TNNN|LINTAS SEKAYAM|0|0|0|0|0|0|10|25|20
G245|PONTIANAK|TNVE|FRESH A YANI 213 SANGGAU|0|0|0|0|0|0|34|54|64
G245|PONTIANAK|TO57|GAJAH MADA KETAPANG|0|0|0|0|0|0|14|17|17
G245|PONTIANAK|TO8D|ALIANYANG 97|0|0|0|0|0|0|11|14|27
G245|PONTIANAK|TOBW|GAJAH MADA 183|0|0|0|0|0|0|10|15|23
G245|PONTIANAK|TOC9|JOHAR 10|0|0|0|0|0|0|16|11|26
G245|PONTIANAK|TOF1|DR WAHIDIN 9B|0|0|0|0|0|0|4|17|30
G245|PONTIANAK|TOH9|SEMPARUK|0|0|0|0|0|0|14|19|28
G245|PONTIANAK|TON3|RAYA SENAKIN|0|0|0|0|0|0|7|15|26
G245|PONTIANAK|TOOY|NANGA TAYAP 445|0|0|0|0|0|0|30|26|36
G245|PONTIANAK|TPFQ|BENGARAS|0|0|0|0|0|0|0|1|10
G245|PONTIANAK|TPHH|KARIMUNTING|0|0|0|0|0|0|9|10|23
G245|PONTIANAK|TPJS|AKSES KAPUAS II|0|0|0|0|0|0|6|8|23
G245|PONTIANAK|TPM8|BRIGJEND KATAMSO NO.108|0|0|0|0|0|0|15|28|35
G245|PONTIANAK|TPS5|MENSIKU JAYA II|0|0|0|0|0|0|16|18|26
G245|PONTIANAK|TPTU|LINTAS SINTANG MELAWI|0|0|0|0|0|0|5|11|13
G245|PONTIANAK|TQ0S|MERDEKA TIMUR PENANJUNG|0|0|0|0|0|0|2|11|18
G245|PONTIANAK|TQF9|JUNGKAT|0|0|0|0|0|0|17|21|27
G245|PONTIANAK|TQHB|SUMBER PRIANGAN|0|0|0|0|0|0|28|25|32
G245|PONTIANAK|TQK3|RAYA SELAKAU|0|0|0|0|0|0|13|21|16
G245|PONTIANAK|TQN4|LAUR NO.26|0|0|0|0|0|0|7|11|27
G245|PONTIANAK|TQRU|M. YAMIN|0|0|0|0|0|0|3|22|47
G245|PONTIANAK|TQU2|TEKARANG|0|0|0|0|0|0|24|23|27
G245|PONTIANAK|TQWF|SUNGAI RAYA DALAM 1|0|0|0|0|0|0|5|12|19
G245|PONTIANAK|TQWK|PANJI ANOM|0|0|0|0|0|0|17|33|34
G245|PONTIANAK|TQXB|RAYA BODOK|0|0|0|0|0|0|13|35|40
G245|PONTIANAK|TQXV|MT.HARYONO KETAPANG|0|0|0|0|0|0|15|27|26
G245|PONTIANAK|TQZM|MENSIKU JAYA|0|0|0|0|0|0|10|18|19
G245|PONTIANAK|TR87|ISTANA JAYA|0|0|0|0|0|0|18|12|22
G245|PONTIANAK|TR8A|MARUNSU|0|0|0|0|0|0|12|16|25
G245|PONTIANAK|TR9W|PROVINSI|0|0|0|0|0|0|17|14|16
G245|PONTIANAK|TRKZ|KEMBAYAN NO.60|0|0|0|0|0|0|24|25|39
G245|PONTIANAK|TRLP|SUNGAI RAYA DALAM 199|0|0|0|0|0|0|15|28|36
G245|PONTIANAK|TRMQ|KOM YOS SUDARSO 771|0|0|0|0|0|0|20|19|28
G245|PONTIANAK|TRNA|AKCAYA II|0|0|0|0|0|0|16|14|29
G245|PONTIANAK|TRSW|RAYA SAMBAS|0|0|0|0|0|0|26|23|31
G245|PONTIANAK|TRXG|MERDEKA SELATAN|0|0|0|0|0|0|30|46|50
G245|PONTIANAK|TRXN|SUNGAI RAYA NO.3|0|0|0|0|0|0|5|10|18
G245|PONTIANAK|TRZT|RANGKANG SEKAYOK|0|0|0|0|0|0|13|21|34
G245|PONTIANAK|TS4L|BALAI BERKUAK 231|0|0|0|0|0|0|11|28|34
G245|PONTIANAK|TS9A|BUMI EMAS|0|0|0|0|0|0|8|21|34
G245|PONTIANAK|TSAS|SUNGAI MELAYU|0|0|0|0|0|0|27|21|32
G245|PONTIANAK|TSBH|SUNGAI KAKAP|0|0|0|0|0|0|5|12|26
G245|PONTIANAK|TSHP|FRESH KOM YOS SUDARSO|0|0|0|0|0|0|11|16|23
G245|PONTIANAK|TSM0|ABDURAHMAN WAHID|0|0|0|0|0|0|8|10|24
G245|PONTIANAK|TSM7|MASUKA II NO.40|0|0|0|0|0|0|13|23|24
G245|PONTIANAK|TSQD|PERIGI PARIT|0|0|0|0|0|0|7|14|19
G245|PONTIANAK|TSR8|ADI SUCIPTO 53|0|0|0|0|0|0|7|26|29
G245|PONTIANAK|TSSO|ALIANYANG SINGKAWANG|0|0|0|0|0|0|18|12|34
G245|PONTIANAK|TSSY|PASAR BARU SEKADAU|0|0|0|0|0|0|10|21|36
G245|PONTIANAK|TSTU|PEMUDA NO.12|0|0|0|0|0|0|16|18|27
G245|PONTIANAK|TSU4|JEND SUDIRMAN SINGKAWANG|0|0|0|0|0|0|19|19|28
G245|PONTIANAK|TSUW|M YAMIN NO 16|0|0|0|0|0|0|9|22|33
G245|PONTIANAK|TSYJ|KARYA BHAKTI 644|0|0|0|0|0|0|19|30|14
G245|PONTIANAK|TSYT|MEMPAWAH SUNGAI DURI|0|0|0|0|0|0|16|19|33
G245|PONTIANAK|TT0L|MARAU KETAPANG|0|0|0|0|0|0|29|26|19
G245|PONTIANAK|TT2V|WR.SUPRATMAN 62|0|0|0|0|0|0|7|19|30
G245|PONTIANAK|TT3W|KAYU LAPIS|0|0|0|0|0|0|12|12|28
G245|PONTIANAK|TT6B|NANGA TAYAP|0|0|0|0|0|0|32|23|33
G245|PONTIANAK|TT9W|RAYA PAMPANG|0|0|0|0|0|0|20|23|33
G245|PONTIANAK|TTHB|H.RAIS A.RACHMAN|0|0|0|0|0|0|5|12|32
G245|PONTIANAK|TTOH|PENDIDIKAN 28|0|0|0|0|0|0|4|6|8
G245|PONTIANAK|TTOZ|MASUKA DUA|0|0|0|0|0|0|30|25|31
G245|PONTIANAK|TTRD|RAYA TEBAS 861|0|0|0|0|0|0|14|28|50
G245|PONTIANAK|TTT3|SEMUDUN|0|0|0|0|0|0|3|7|24
G245|PONTIANAK|TTTL|SEKADAU SINTANG|0|0|0|0|0|0|6|16|26
G245|PONTIANAK|TTWP|DESA KAPUR|0|0|0|0|0|0|21|15|31
G245|PONTIANAK|TU1M|GUSTI HAMZAH|0|0|0|0|0|0|18|23|32
G245|PONTIANAK|TU9I|ANGKASA PURI|0|0|0|0|0|0|12|15|17
G245|PONTIANAK|TUAO|PELANG-TUMBANG TITI|0|0|0|0|0|0|22|26|30
G245|PONTIANAK|TUDH|GUSTI SITUT MAHMUD NO.6-7|0|0|0|0|0|0|18|14|21
G245|PONTIANAK|TUEE|BUNUT SANGGAU|0|0|0|0|0|0|14|16|24
G245|PONTIANAK|TULP|PURNAMA 2|0|0|0|0|0|0|5|10|20
G245|PONTIANAK|TUR4|GUSTI HAMZAH SAMBAS|0|0|0|0|0|0|6|23|30
G245|PONTIANAK|TURW|BINJAI|0|0|0|0|0|0|23|33|34
G245|PONTIANAK|TUZ6|SEDAU LIRANG|0|0|0|0|0|0|23|13|19
G245|PONTIANAK|TV4G|ADISUCIPTO 13.5|0|0|0|0|0|0|16|16|33
G245|PONTIANAK|TV8A|SUPRAPTO|0|0|0|0|0|0|7|8|31
G245|PONTIANAK|TVFM|KEMBAYAN|0|0|0|0|0|0|21|33|33
G245|PONTIANAK|TVGU|TSYAFIUDDIN|0|0|0|0|0|0|20|21|32
G245|PONTIANAK|TVJA|BAGAK SAHWA|0|0|0|0|0|0|16|14|20
G245|PONTIANAK|TVLQ|LINTAS MELAWI 2|0|0|0|0|0|0|20|19|27
G245|PONTIANAK|TVV2|PAJINTAN|0|0|0|0|0|0|9|12|15
G245|PONTIANAK|TW0V|PAHLAWAN|0|0|0|0|0|0|18|22|21
G245|PONTIANAK|TW8W|SIMPANG DUA 215|0|0|0|0|0|0|6|9|25
G245|PONTIANAK|TW95|SIMPANG MANIS RAYA|0|0|0|0|0|0|14|12|12
G245|PONTIANAK|TW9A|JUANG KM 4|0|0|0|0|0|0|20|24|23
G245|PONTIANAK|TW9H|IMAM BONJOL|0|0|0|0|0|0|20|13|34
G245|PONTIANAK|TWEY|PARIS II|0|0|0|0|0|0|18|24|28
G245|PONTIANAK|TWFT|SIMPANG BANING|0|0|0|0|0|0|23|18|22
G245|PONTIANAK|TWK4|TEMANGGUNG GERGAJI|0|0|0|0|0|0|39|48|38
G245|PONTIANAK|TWL2|OVANG OERAY 4|0|0|0|0|0|0|26|18|16
G245|PONTIANAK|TWMB|TRANS KALIMANTAN KM 32|0|0|0|0|0|0|17|13|28
G245|PONTIANAK|TWN3|LETJEN S.PARMAN|0|0|0|0|0|0|19|30|35
G245|PONTIANAK|TWQZ|PARIT BUGIS|0|0|0|0|0|0|15|17|34
G245|PONTIANAK|TWST|UJUNG PANDANG|0|0|0|0|0|0|3|9|17
G245|PONTIANAK|TWUW|LINTAS KELOMPU|0|0|0|0|0|0|9|16|21
G245|PONTIANAK|TWWK|MERDEKA NO.196|0|0|0|0|0|0|39|18|28
G245|PONTIANAK|TX2X|MERDEKA BARAT|0|0|0|0|0|0|16|18|22
G245|PONTIANAK|TX7J|SUNGAI AYAK 2|0|0|0|0|0|0|10|6|6
G245|PONTIANAK|TX9B|DIPONEGORO NO.18|0|0|0|0|0|0|10|19|28
G245|PONTIANAK|TXAK|BUKIT KELAM|0|0|0|0|0|0|20|24|10
G245|PONTIANAK|TXCG|SULTAN ABDURAHMAN|0|0|0|0|0|0|8|16|23
G245|PONTIANAK|TXCR|SEDAU SINGKAWANG|0|0|0|0|0|0|7|10|17
G245|PONTIANAK|TXKO|SIMPANG SEDAWAK|0|0|0|0|0|0|15|20|23
G245|PONTIANAK|TXM4|RATU SEPUDAK|0|0|0|0|0|0|14|15|26
G245|PONTIANAK|TXQR|SEPAUK|0|0|0|0|0|0|22|19|24
G245|PONTIANAK|TXSG|KARYA BARU|0|0|0|0|0|0|0|0|6
G245|PONTIANAK|TXY0|TANJUNG RAYA II 1A|0|0|0|0|0|0|24|19|19
G245|PONTIANAK|TY8Z|NANGA MAHAP -SEKADAU|0|0|0|0|0|0|11|19|18
G245|PONTIANAK|TYFX|FRESH 28 OKTOBER|0|0|0|0|0|0|12|20|29
G245|PONTIANAK|TYH2|PIASAK|0|0|0|0|0|0|11|16|23
G245|PONTIANAK|TYHR|KEMBAYAN 2|0|0|0|0|0|0|23|27|35
G245|PONTIANAK|TYL5|KRIDASANA|0|0|0|0|0|0|20|19|20
G245|PONTIANAK|TYN7|A.YANI PONTIANAK|0|0|0|0|0|0|24|24|46
G245|PONTIANAK|TYNP|VETERAN 44|0|0|0|0|0|0|16|14|26
G245|PONTIANAK|TYQZ|M SOHOR|0|0|0|0|0|0|5|20|24
G245|PONTIANAK|TYRV|MANIS MATA|0|0|0|0|0|0|32|43|42
G245|PONTIANAK|TZ1W|KARTINI|0|0|0|0|0|0|20|23|30
G245|PONTIANAK|TZ4H|MERDEKA BODOK|0|0|0|0|0|0|16|24|26
